553	GRMZM2G149751	141
554	GRMZM2G339994	12
555	GRMZM2G360541	9
556	GRMZM2G107495	36
557	GRMZM2G004932	249
558	GRMZM2G035131	14
559	GRMZM2G170552	1
560	GRMZM2G074099	1
561	GRMZM2G090213	10
562	AC209784.3_FG007	1
563	GRMZM2G058252	2
564	GRMZM2G097605	13
565	GRMZM2G178616	3
566	GRMZM2G137582	27
567	GRMZM2G098784	29
568	GRMZM2G144081	38
569	GRMZM2G159643	6
570	GRMZM2G098747	19
571	GRMZM5G814851	1
572	GRMZM2G058402	1
573	GRMZM2G058511	49
574	GRMZM2G386643	21
575	GRMZM2G064111	1
576	GRMZM5G861064	1
577	GRMZM2G107302	11
578	GRMZM2G345840	1
579	GRMZM5G893921	17
580	GRMZM2G117811	19
581	GRMZM2G142757	24
582	GRMZM2G168386	175
583	GRMZM2G032145	4
584	GRMZM2G155086	21
585	GRMZM2G410991	1
586	GRMZM2G047637	108
587	GRMZM2G162598	24
588	GRMZM5G850455	4
589	GRMZM2G101024	14
590	GRMZM2G103755	14
591	GRMZM2G028980	129
592	GRMZM2G459474	50
593	GRMZM2G069174	254
594	GRMZM2G126865	1
595	GRMZM2G439201	2
596	GRMZM2G049687	274
597	AF546187.1_FG009	11
598	GRMZM2G168375	76
599	GRMZM2G418982	55
600	GRMZM2G158093	1
601	GRMZM2G085409	14
602	GRMZM2G035933	19
603	AC233922.1_FG008	1
604	GRMZM2G355572	3
605	GRMZM2G028004	2
606	GRMZM2G136293	1
607	GRMZM2G058760	4
608	GRMZM2G033027	3
609	GRMZM2G082785	21
610	GRMZM2G160902	4
611	GRMZM2G098331	3
612	GRMZM2G044947	7
613	GRMZM2G157379	8
614	GRMZM2G034598	108
615	GRMZM2G126453	1
616	GRMZM2G072578	138
617	GRMZM2G503738	3
618	GRMZM2G401581	48
619	GRMZM2G102255	16
620	GRMZM2G008444	25
621	GRMZM2G163129	1
622	GRMZM2G318527	1
623	GRMZM2G177928	89
624	GRMZM2G082365	23
625	GRMZM2G021642	12
626	GRMZM2G044531	1
627	GRMZM2G087395	7
628	GRMZM2G044152	15
629	GRMZM2G086971	30
630	GRMZM2G135839	2
631	GRMZM2G055538	2
632	GRMZM2G386674	2
633	GRMZM2G111324	70
634	GRMZM2G053927	193
635	GRMZM2G026881	9
636	GRMZM2G146599	2
637	GRMZM2G152028	80
638	GRMZM2G032252	260
639	GRMZM2G101282	5
640	GRMZM2G113319	5
641	GRMZM2G111593	106
642	GRMZM2G062377	2
643	GRMZM2G046841	67
644	GRMZM2G022359	34
645	GRMZM2G064518	12
646	GRMZM2G116620	1
647	GRMZM2G419111	1
648	GRMZM2G169645	24
649	GRMZM2G446426	3
650	GRMZM2G155321	1
651	GRMZM2G374881	24
652	GRMZM2G444748	111
653	GRMZM2G012453	1
654	GRMZM2G107570	10
655	GRMZM2G016480	210
656	GRMZM2G385925	3
657	GRMZM5G836628	17
658	GRMZM2G131853	21
659	GRMZM2G112352	8
660	GRMZM2G342327	133
661	GRMZM2G125893	5
662	GRMZM2G130477	1
663	AC220927.3_FG007	1
664	GRMZM2G303105	2
665	AC209835.4_FG004	2
666	GRMZM2G478417	137
667	GRMZM2G101875	32
668	GRMZM2G119650	2
669	GRMZM2G132777	97
670	GRMZM2G083518	6
671	GRMZM2G440916	284
672	GRMZM2G176217	251
673	GRMZM2G090779	68
674	GRMZM2G142030	1
675	GRMZM2G122231	1
676	GRMZM2G341010	36
677	GRMZM2G083091	41
678	GRMZM2G114584	1
679	GRMZM2G106574	4
680	GRMZM2G139931	1
681	GRMZM2G067555	25
682	GRMZM2G097805	246
683	GRMZM2G144730	249
684	GRMZM2G005170	6
685	GRMZM2G139822	9
686	AC217977.3_FG003	33
687	GRMZM2G055435	1
688	GRMZM2G078033	1
689	GRMZM5G813055	16
690	GRMZM2G003861	28
691	GRMZM2G001289	117
692	GRMZM2G160702	21
693	GRMZM2G007514	106
694	GRMZM2G116292	2
695	GRMZM2G079417	24
696	GRMZM2G068294	7
697	GRMZM2G006042	71
698	GRMZM2G149132	98
699	GRMZM2G019386	2
700	GRMZM2G119933	1
701	GRMZM2G405185	14
702	GRMZM2G002616	10
703	GRMZM2G118697	143
704	GRMZM2G105004	114
705	GRMZM2G140288	1
706	GRMZM2G090156	10
707	GRMZM2G444808	9
708	GRMZM2G172258	19
709	GRMZM2G143008	4
710	GRMZM2G100484	10
711	GRMZM2G049422	41
712	GRMZM2G140867	6
713	GRMZM2G460472	233
714	GRMZM2G115939	3
715	GRMZM2G070442	147
716	GRMZM2G075027	13
717	GRMZM2G421857	3
718	GRMZM5G888196	34
719	GRMZM2G151944	1
720	GRMZM2G461447	4
721	GRMZM2G082390	1
722	GRMZM2G020418	21
723	GRMZM2G063942	61
724	GRMZM5G894233	1
725	GRMZM2G036099	7
726	GRMZM2G003930	2
727	GRMZM2G005433	3
728	GRMZM2G432642	51
729	AC212068.4_FG005	9
730	GRMZM2G040369	1
731	AC214640.3_FG003	15
732	GRMZM2G144997	40
733	GRMZM2G081841	65
734	GRMZM5G836886	1
735	GRMZM2G008748	48
736	GRMZM2G448692	15
737	GRMZM2G173501	109
738	GRMZM2G019450	3
739	GRMZM2G377131	1
740	GRMZM2G006672	2
741	GRMZM2G149480	1
742	GRMZM2G476523	112
743	GRMZM2G097249	7
744	GRMZM2G059013	125
745	GRMZM2G177596	307
746	GRMZM5G870170	9
747	GRMZM5G817625	1
748	GRMZM2G014313	1
749	GRMZM2G088261	41
750	GRMZM2G144971	8
751	GRMZM2G043632	2
752	GRMZM2G107437	28
753	GRMZM2G028516	9
754	GRMZM5G860137	1
755	GRMZM2G083367	62
756	GRMZM2G060714	129
757	GRMZM2G073628	4
758	GRMZM2G046098	11
759	GRMZM2G060919	52
760	GRMZM2G006370	4
761	GRMZM2G163843	1
762	GRMZM2G475980	1
763	GRMZM2G378906	6
764	GRMZM2G464393	38
765	GRMZM2G127180	39
766	GRMZM2G047695	1
767	GRMZM2G055999	279
768	GRMZM2G002391	16
769	GRMZM5G807823	6
770	GRMZM2G051782	2
771	GRMZM2G119778	8
772	GRMZM2G134731	24
773	GRMZM2G427014	2
774	GRMZM2G431306	1
775	GRMZM2G125233	197
776	GRMZM2G042623	65
777	GRMZM2G025480	4
778	GRMZM2G113655	12
779	GRMZM2G163325	2
780	AC235534.1_FG001	6
781	GRMZM2G042552	5
782	GRMZM2G019411	1
783	GRMZM2G322090	9
784	GRMZM2G072406	32
785	GRMZM2G060886	38
786	AC195340.3_FG001	80
787	GRMZM2G060255	1
788	GRMZM2G464523	27
789	GRMZM2G032003	8
790	GRMZM2G121820	4
791	GRMZM5G823135	3
792	GRMZM2G391164	23
793	AC234180.1_FG002	73
794	GRMZM2G118316	40
795	GRMZM2G065839	80
796	GRMZM2G069024	1
797	GRMZM2G011915	1
798	GRMZM2G121456	3
799	GRMZM2G308083	3
800	GRMZM2G001850	65
801	GRMZM2G066528	65
802	GRMZM2G166701	1
803	GRMZM2G388892	31
804	GRMZM2G172956	39
805	AC235546.1_FG001	2
806	GRMZM2G083475	340
807	GRMZM2G124411	1
808	GRMZM2G138698	99
809	GRMZM2G411764	9
810	GRMZM2G400714	1
811	GRMZM2G094959	3
812	GRMZM2G077541	27
813	GRMZM2G346639	6
814	GRMZM2G094039	164
815	GRMZM2G403915	1
816	GRMZM2G024550	84
817	GRMZM2G034943	11
818	GRMZM2G079089	60
819	GRMZM2G114052	55
820	GRMZM5G808775	2
821	GRMZM2G051848	13
822	GRMZM2G054537	5
823	GRMZM2G126545	37
824	GRMZM2G105229	2
825	GRMZM2G107111	2
826	GRMZM2G028413	3
827	GRMZM2G059117	37
828	GRMZM2G128012	152
829	GRMZM2G030673	196
830	GRMZM2G359333	2
831	GRMZM2G168330	4
832	GRMZM2G080054	153
833	GRMZM2G409839	1
834	GRMZM2G067853	10
835	GRMZM5G855776	1
836	GRMZM2G087651	1
837	GRMZM2G131329	132
838	GRMZM2G035243	8
839	GRMZM2G022310	1
840	GRMZM2G000713	1
841	GRMZM2G111224	41
842	GRMZM2G151967	2
843	GRMZM2G096759	59
844	GRMZM2G060554	11
845	GRMZM2G163713	65
846	GRMZM2G025812	1
847	GRMZM2G149802	29
848	GRMZM5G812926	210
849	GRMZM2G430362	30
850	GRMZM2G109140	22
851	GRMZM2G175593	1
852	GRMZM2G091419	7
853	GRMZM2G056377	17
854	GRMZM2G319573	43
855	GRMZM2G161315	11
856	GRMZM2G133620	1
857	GRMZM2G400223	172
858	GRMZM2G040689	117
859	GRMZM2G143253	272
860	GRMZM2G169773	1
861	GRMZM2G146446	4
862	GRMZM2G152808	2
863	GRMZM2G106607	45
864	AC209206.3_FG011	1
865	GRMZM2G176688	62
866	GRMZM2G057416	3
867	GRMZM2G049487	2
868	GRMZM2G051697	21
869	AC217358.3_FG005	2
870	GRMZM2G120302	146
871	GRMZM2G067747	12
872	GRMZM2G118497	7
873	GRMZM2G703858	2
874	GRMZM2G016930	13
875	GRMZM2G417089	5
876	GRMZM2G155662	59
877	GRMZM2G010555	6
878	GRMZM5G853836	1
879	GRMZM2G070523	6
880	GRMZM2G376085	1
881	GRMZM2G069523	103
882	GRMZM2G095194	4
883	GRMZM2G165901	1
884	GRMZM2G448241	9
885	GRMZM2G117746	2
886	GRMZM2G356142	3
887	GRMZM5G833747	1
888	GRMZM2G416069	7
889	GRMZM2G167957	6
890	GRMZM2G165488	83
891	GRMZM2G121034	85
892	GRMZM2G053514	9
893	GRMZM2G062826	10
894	GRMZM2G009940	65
895	GRMZM2G031308	57
896	GRMZM2G049902	22
897	GRMZM2G018251	127
898	GRMZM2G116681	1
899	GRMZM2G026767	1
900	GRMZM2G461569	5
901	GRMZM2G147849	9
902	GRMZM2G055251	9
903	GRMZM2G041642	1
904	GRMZM2G458888	6
905	GRMZM2G068471	3
906	GRMZM2G062638	7
907	GRMZM2G015861	15
908	GRMZM2G140201	79
909	AC209819.3_FG012	3
910	GRMZM2G113613	1
911	GRMZM2G445944	7
912	GRMZM2G464976	1
913	GRMZM2G366935	45
914	GRMZM2G110952	58
915	GRMZM5G819523	169
916	GRMZM2G075117	4
917	GRMZM2G138888	252
918	GRMZM2G157878	6
919	GRMZM2G031501	13
920	GRMZM2G099862	164
921	GRMZM2G144985	3
922	GRMZM2G149932	1
923	GRMZM2G114775	47
924	GRMZM2G158446	8
925	GRMZM2G175423	46
926	GRMZM2G008558	1
927	GRMZM2G106703	211
928	GRMZM2G065532	3
929	GRMZM2G013821	90
930	GRMZM2G026918	56
931	GRMZM2G088313	4
932	GRMZM2G171478	10
933	GRMZM2G164538	1
934	GRMZM5G850015	15
935	GRMZM2G172695	2
936	GRMZM2G039622	1
937	GRMZM2G314898	7
938	GRMZM2G106810	38
939	GRMZM2G152059	136
940	GRMZM2G356404	2
941	GRMZM2G416142	4
942	GRMZM2G092669	196
943	GRMZM5G891282	15
944	GRMZM2G504401	2
945	GRMZM2G454306	1
946	GRMZM2G101020	2
947	GRMZM2G023983	24
948	GRMZM2G311656	29
949	GRMZM2G044762	84
950	GRMZM2G074306	3
951	GRMZM2G007160	3
952	GRMZM2G080542	18
953	GRMZM5G899656	5
954	GRMZM2G026560	242
955	GRMZM2G085295	3
956	GRMZM2G061922	2
957	GRMZM2G019876	2
958	GRMZM5G876898	4
959	GRMZM2G061562	9
960	GRMZM2G066614	2
961	GRMZM2G180335	2
962	GRMZM2G330213	6
963	GRMZM2G105644	59
964	GRMZM2G024444	1
965	GRMZM5G838910	5
966	GRMZM5G800853	13
967	GRMZM2G068217	4
968	GRMZM2G114954	70
969	GRMZM2G134480	1
970	GRMZM2G149865	34
971	GRMZM2G118022	85
972	GRMZM2G027451	65
973	GRMZM2G010604	1
974	AC216067.3_FG002	33
975	GRMZM2G101547	1
976	GRMZM2G092759	1
977	GRMZM2G082312	64
978	GRMZM2G096389	12
979	GRMZM2G141784	2
980	GRMZM2G085960	1
981	GRMZM2G429899	41
982	GRMZM2G155974	11
983	GRMZM2G470608	3
984	GRMZM2G061704	6
985	GRMZM2G080843	7
986	GRMZM2G058087	49
987	GRMZM2G006293	22
988	GRMZM2G049364	1
989	GRMZM2G097900	2
990	GRMZM2G088162	2
991	GRMZM2G075624	1
992	GRMZM2G090300	30
993	GRMZM2G438938	13
994	GRMZM2G428242	1
995	GRMZM2G147791	58
996	GRMZM2G117771	40
